identical,similar,new,deleted,simiScore
activity,cn.wps.moffice.main.cloud.roaming.login.core.ext.cn.king.BindKingPhoneActivity,1,1,0
activity,cn.wps.moffice.main.local.filebrowser.search.home.HomeSearchActivity,1,1,0
activity,cn.wps.moffice.spreadsheet.multiactivity.Spreadsheet16,1,1,0
activity,cn.wps.moffice.docer.newfiles.template.ShortcutTemplateNewFileActivity,1,1,0
activity,cn.wps.moffice.main.cloud.roaming.login.core.ext.cn.cmcc.SecretCmccActivity,1,1,0
activity,cn.wps.moffice.main.recoveryshell.WPSRecoveryFileShellActivity,1,1,0
activity,cn.wps.moffice.common.feature.impl.NewOnlineDevicesActivity,1,1,0
activity,cn.wps.moffice.extlibs.line.NewLineAuthenticationCallbackActivity,1,1,0
activity,cn.wps.moffice.docer.cntemplate.activity.TemplateSpecifyRecommendActivity,1,1,0
activity,cn.wps.moffice.service.lite.work.exportpdf.ConvertPdfSecertActivity,1,1,0
activity,cn.wps.moffice.main.scan.ui.ShortCutGuideActivity,1,1,0
activity,cn.wps.moffice.main.cloud.drive.OpenSpaceManagerActivity,1,1,0
activity,cn.wps.moffice.main.scan.main.PreScanCameraActivity,1,1,0
activity,cn.wps.moffice.spreadsheet.multiactivity.Spreadsheet20,1,1,0
activity,com.facebook.ads.AudienceNetworkActivity,1,1,0
activity,cn.wps.moffice.common.selectpic.ui.PreviewPicActivity,1,1,0
activity,cn.wps.moffice.main.cloud.drive.sharefolder.WPSDriveShareFolderSettingActivity,1,1,0
activity,cn.wps.moffice.main.cloud.roaming.login.web.pad.PadWebQingLoginActivity,1,1,0
activity,cn.wps.moffice.common.feature.impl.GuideLoginPcActivity,1,1,0
service,cn.wps.moffice.kfs.mfs.core.main.MfsService0,1,1,0
service,cn.wps.moffice.note.noteservice.core.NoteService,1,1,0
service,cn.wps.moffice.kfs.mfs.core.pdfreader.MfsService18,1,1,0
service,cn.wps.moffice.kfs.mfs.core.pdfreader.MfsService17,1,1,0
service,cn.wps.moffice.kfs.mfs.core.pdfreader.MfsService19,1,1,0
service,cn.wps.moffice.kfs.mfs.core.pdfreader.MfsService14,1,1,0
service,cn.wps.moffice.kfs.mfs.core.pdfreader.MfsService13,1,1,0
service,cn.wps.moffice.kfs.mfs.core.pdfreader.MfsService16,1,1,0
service,cn.wps.moffice.kfs.mfs.core.shortcuts.MfsService0,1,1,0
service,cn.wps.moffice.kfs.mfs.core.pdfreader.MfsService15,1,1,0
service,cn.wps.moffice.kfs.mfs.core.pdfreader.MfsService10,1,1,0
service,cn.wps.moffice.kfs.mfs.core.pdfreader.MfsService12,1,1,0
service,cn.wps.moffice.kfs.mfs.core.pdfreader.MfsService11,1,1,0
service,cn.wps.moffice.kfs.mfs.core.writer.MfsService6,1,1,0
service,cn.wps.moffice.kfs.mfs.core.writer.MfsService7,1,1,0
service,cn.wps.moffice.kfs.mfs.core.writer.MfsService4,1,1,0
service,cn.wps.moffice.kfs.mfs.core.writer.MfsService5,1,1,0
service,cn.wps.moffice.kfs.mfs.core.writer.MfsService2,1,1,0
service,cn.wps.moffice.kfs.mfs.core.writer.MfsService3,1,1,0
service,cn.wps.moffice.kfs.mfs.core.writer.MfsService0,1,1,0
service,cn.wps.moffice.kfs.mfs.core.writer.MfsService1,1,1,0
service,cn.wps.moffice.kfs.mfs.core.writer.MfsService8,1,1,0
service,cn.wps.moffice.kfs.mfs.core.writer.MfsService9,1,1,0
service,cn.wps.moffice.kfs.mfs.core.shareplay.MfsService0,1,1,0
service,cn.wps.moffice.common.multi.label.sync.LabelSyncService,1,1,0
service,cn.wps.moffice.dynamic.DynamicLibService,1,1,0
service,cn.wps.moffice.service.parsefile.KmoParseFileService,1,1,0
service,cn.wps.moffice.kfs.mfs.core.presentation.MfsService9,1,1,0
service,cn.wps.moffice.kfs.mfs.core.presentation.MfsService5,1,1,0
service,cn.wps.moffice.kfs.mfs.core.presentation.MfsService6,1,1,0
service,cn.wps.moffice.kfs.mfs.core.presentation.MfsService7,1,1,0
service,cn.wps.moffice.kfs.mfs.core.presentation.MfsService8,1,1,0
service,cn.wps.moffice.service.AuthenticatorService,1,1,0
service,cn.wps.moffice.kfs.mfs.core.presentation.MfsService1,1,1,0
service,cn.wps.moffice.kfs.mfs.core.presentation.MfsService2,1,1,0
service,cn.wps.moffice.kfs.mfs.core.presentation.MfsService3,1,1,0
service,cn.wps.moffice.kfs.mfs.core.presentation.MfsService4,1,1,0
service,cn.wps.moffice.kfs.mfs.core.presentation.MfsService0,1,1,0
service,cn.wps.moffice.kfs.mfs.core.tts.MfsService0,1,1,0
service,cn.wps.moffice.backup.BackupService,1,1,0
service,cn.wps.moffice.common.qing.cooperation.extlib.CooperationService,1,1,0
service,cn.wps.moffice.kfs.mfs.core.crash.MfsService0,1,1,0
service,cn.wps.moffice.service.GcmControlService,1,1,0
service,cn.wps.moffice.main.ttsservice.TTSService,1,1,0
service,cn.wps.moffice.note.wpscompat.NoteProxyService,1,1,0
service,cn.wps.moffice.service.SyncService,1,1,0
service,cn.wps.moffice.kfs.mfs.core.pushservice.MfsService0,1,1,0
service,cn.wps.moffice.main.local.home.phone.v2.ext.thumb.DocThumbLoaderService,1,1,0
service,cn.wps.moffice.kfs.mfs.core.fileselect.MfsService0,1,1,0
service,cn.wps.moffice.main.cloud.storage.core.service.CSService,1,1,0
service,cn.wps.moffice.kfs.mfs.core.weboffice.MfsService0,1,1,0
service,cn.wps.moffice.main.scan.cloudSync.services.CloudSyncService,1,1,0
service,cn.wps.moffice.kfs.mfs.core.note.MfsService0,1,1,0
service,cn.wps.moffice.kfs.mfs.core.mofficeservice.MfsService0,1,1,0
service,cn.wps.moffice.kfs.mfs.core.writer.MfsService19,1,1,0
service,cn.wps.moffice.kfs.mfs.core.writer.MfsService10,1,1,0
service,cn.wps.moffice.kfs.mfs.core.spellcheck.MfsService0,1,1,0
service,cn.wps.moffice.kfs.mfs.core.writer.MfsService17,1,1,0
service,cn.wps.moffice.kfs.mfs.core.writer.MfsService18,1,1,0
service,cn.wps.moffice.kfs.mfs.core.writer.MfsService15,1,1,0
service,cn.wps.moffice.kfs.mfs.core.writer.MfsService16,1,1,0
service,cn.wps.moffice.kfs.mfs.core.writer.MfsService13,1,1,0
service,cn.wps.moffice.kfs.mfs.core.writer.MfsService14,1,1,0
service,cn.wps.moffice.kfs.mfs.core.writer.MfsService11,1,1,0
service,cn.wps.moffice.kfs.mfs.core.writer.MfsService12,1,1,0
service,cn.wps.moffice.appupdate.AppUpdateService,1,1,0
service,cn.wps.moffice.kfs.mfs.core.writer.MfsService20,1,1,0
service,cn.wps.moffice.main.ttsservice.TTSNotificationDealService,1,1,0
service,cn.wps.moffice.kfs.mfs.core.gcmpush.MfsService0,1,1,0
service,cn.wps.moffice.feedback.upload.FeedbackSenderService,1,1,0
service,cn.wps.moffice.kfs.mfs.core.pdfreader.MfsService1,1,1,0
service,cn.wps.moffice.kfs.mfs.core.pdfreader.MfsService0,1,1,0
service,cn.wps.moffice.kfs.mfs.core.pdfreader.MfsService3,1,1,0
service,cn.wps.moffice.kfs.mfs.core.pdfreader.MfsService2,1,1,0
service,cn.wps.moffice.kfs.mfs.core.pdfreader.MfsService5,1,1,0
service,cn.wps.moffice.kfs.mfs.core.pdfreader.MfsService4,1,1,0
service,cn.wps.moffice.kfs.mfs.core.pdfreader.MfsService7,1,1,0
service,cn.wps.moffice.kfs.mfs.core.pdfreader.MfsService6,1,1,0
service,cn.wps.moffice.kfs.mfs.core.pdfreader.MfsService9,1,1,0
service,cn.wps.moffice.kfs.mfs.core.pdfreader.MfsService8,1,1,0
service,cn.wps.moffice.main.fileselect.start.FileSelectorEmptyService,1,1,0
service,cn.wps.moffice.common.document_fix.shell.DocumentFixService,1,1,0
service,cn.wps.moffice.kfs.mfs.core.presentation.MfsService20,1,1,0
service,cn.wps.moffice.kfs.mfs.core.presentation.MfsService16,1,1,0
service,cn.wps.moffice.kfs.mfs.core.presentation.MfsService17,1,1,0
service,cn.wps.moffice.kfs.mfs.core.presentation.MfsService14,1,1,0
service,cn.wps.moffice.kfs.mfs.core.presentation.MfsService15,1,1,0
service,cn.wps.moffice.kfs.mfs.core.presentation.MfsService12,1,1,0
service,cn.wps.moffice.kfs.mfs.core.presentation.MfsService13,1,1,0
service,cn.wps.moffice.kfs.mfs.core.presentation.MfsService10,1,1,0
service,cn.wps.moffice.kfs.mfs.core.presentation.MfsService11,1,1,0
service,cn.wps.moffice.service.impl.MOfficeService,1,1,0
service,cn.wps.moffice.kfs.mfs.core.presentation.MfsService18,1,1,0
service,cn.wps.moffice.kfs.mfs.core.presentation.MfsService19,1,1,0
service,cn.wps.moffice.kfs.mfs.core.spreadsheet.MfsService7,1,1,0
service,cn.wps.moffice.filedownload.ext.FileDownloadService,1,1,0
service,cn.wps.moffice.kfs.mfs.core.spreadsheet.MfsService8,1,1,0
service,cn.wps.moffice.kfs.mfs.core.spreadsheet.MfsService9,1,1,0
service,cn.wps.moffice.kfs.mfs.core.spreadsheet.MfsService3,1,1,0
service,cn.wps.moffice.kfs.mfs.core.spreadsheet.MfsService4,1,1,0
service,cn.wps.moffice.kfs.mfs.core.spreadsheet.MfsService5,1,1,0
service,cn.wps.moffice.kfs.mfs.core.spreadsheet.MfsService6,1,1,0
service,cn.wps.moffice.kfs.mfs.core.spreadsheet.MfsService0,1,1,0
service,cn.wps.moffice.kfs.mfs.core.spreadsheet.MfsService1,1,1,0
service,cn.wps.moffice.kfs.mfs.core.spreadsheet.MfsService2,1,1,0
service,cn.wps.moffice.service.WakeService,1,1,0
service,cn.wps.moffice.kfs.mfs.core.dexsplash.MfsService0,1,1,0
service,cn.wps.yun.meetingsdk.agora.RtcService,1,1,0
service,cn.wps.moffice.main.cloud.roaming.service.WPSQingService,1,1,0
service,cn.wps.moffice.main.HWQuickActionService,1,1,0
service,apirouter.server.ApiRouterService,1,1,0
service,cn.wps.moffice.kfs.mfs.core.fileselector.MfsService0,1,1,0
service,cn.wps.moffice.util.so.FetchSoService,1,1,0
service,cn.wps.moffice.service.lite.work.exportpdf.NewPdfConverterLiteService,1,1,0
service,cn.wps.widget.doc.DocDataWidgetService,1,1,0
service,androidx.room.MultiInstanceInvalidationService,1,1,0
service,cn.wps.moffice.kfs.mfs.core.jsapi.MfsService0,1,1,0
service,cn.wps.moffice.persistence.sync.SyncSettingsService,1,1,0
service,cn.wps.moffice.kfs.mfs.core.ssservice.MfsService0,1,1,0
service,cn.wps.moffice.main.scan.util.download.AiModelDownloadService,1,1,0
service,cn.wps.moffice.main.scan.main.EmptyScanService,1,1,0
service,cn.wps.moffice.spellcheck.service.SpellService,1,1,0
service,cn.wps.moffice.common.download.extlibs.service.DownloadService,1,1,0
service,cn.wps.moffice.main.common.BackstageRequestService,1,1,0
service,cn.wps.moffice.kfs.mfs.core.scan.MfsService0,1,1,0
service,cn.wps.moffice.aiclassifier.AiStrongClassifierService,1,1,0
service,cn.wps.moffice.kfs.mfs.core.wppAutoTestService.MfsService0,1,1,0
service,cn.wps.moffice.kfs.mfs.core.spreadsheet.MfsService13,1,1,0
service,cn.wps.moffice.kfs.mfs.core.spreadsheet.MfsService12,1,1,0
service,cn.wps.moffice.kfs.mfs.core.spreadsheet.MfsService15,1,1,0
service,cn.wps.moffice.kfs.mfs.core.spreadsheet.MfsService14,1,1,0
service,cn.wps.moffice.kfs.mfs.core.spreadsheet.MfsService11,1,1,0
service,cn.wps.moffice.kfs.mfs.core.spreadsheet.MfsService10,1,1,0
service,cn.wps.moffice.service.CrashLogSenderService,1,1,0
service,cn.wps.moffice.main.scan.collection.CollectionService,1,1,0
service,cn.wps.moffice.kfs.mfs.core.spreadsheet.MfsService17,1,1,0
service,cn.wps.moffice.kfs.mfs.core.spreadsheet.MfsService16,1,1,0
service,cn.wps.moffice.kfs.mfs.core.spreadsheet.MfsService19,1,1,0
service,cn.wps.moffice.kfs.mfs.core.spreadsheet.MfsService18,1,1,0
service,cn.moffice.ipc.service.core.AppIpcService,1,1,0
service,cn.wps.moffice.service.UsageStatService,1,1,0
service,cn.wps.moffice.kfs.mfs.core.spreadsheet.MfsService20,1,1,0
service,cn.wps.moffice.kfs.mfs.core.pdfreader.MfsService20,1,1,0
receiver,cn.wps.widget.LargeAppWidgetProvider,1,1,0
receiver,com.huawei.hms.support.api.push.PushMsgReceiver,1,1,0
receiver,cn.wps.moffice.main.membershipshell.AppRegister,1,1,0
receiver,cn.wps.moffice.main.ttsservice.MediaButtonBroadcastReceiver,1,1,0
receiver,cn.wps.widget.MofficeAppWidgetProvider_4x2,1,1,0
receiver,com.huawei.hms.support.api.push.PushReceiver,1,1,0
provider,cn.wps.moffice.persistence.AppDataProvider,1,1,0
provider,cn.wps.moffice.clipboard.ClipboardProvider,1,1,0
provider,cn.wps.moffice.main.agreement.AgreementContentProvider,1,1,0
provider,cn.wps.moffice.common.statistics.core.KStatProvider,1,1,0
provider,cn.wps.yun.meetingsdk.app.InitProvider,1,1,0
provider,cn.wpsx.support.base.multiprocess.KShareObjProvider,1,1,0
provider,cn.wps.moffice.ipcob.IPCBusinessController,1,1,0
provider,cn.wps.moffice.sync.StubProvider,1,1,0
provider,cn.wps.moffice.provider.MofficeFileProvider,1,1,0
activity,cn.wps.moffice.main.website.WebsiteExportPDFActivity,1,1,1
activity,cn.wps.moffice.main.cloud.drive.upload.UploadFileActivity,1,1,1
activity,cn.wps.moffice.main.scan.ui.ThirdpartyImageToPdfActivity,1,1,1
activity,cn.wps.moffice.documentmanager.PreStartActivity3,1,1,1
activity,cn.wps.moffice.main.scan.ui.ThirdpartyImageToXlsActivity,1,1,1
activity,cn.wps.moffice.main.scan.ui.ThirdpartyImageToTextActivity,1,1,1
activity,cn.wps.moffice.main.scan.ui.ThirdpartyImageToPptActivity,1,1,1
activity,cn.wps.moffice.main.scan.api.ocr.ImageToDocumentActivity,1,1,1
activity,cn.wps.moffice.main.website.WebsiteExportLongPicActivity,1,1,1
receiver,io.rong.push.rongpush.PushReceiver,1,1,1
service,cn.wps.yun.meetingsdk.agora.screenshare.impl.ScreenSharingService,1,1,1
activity,cn.wps.moffice_eng.loader.a.ActivityP2TA0NRNTS_LAND_MULP5,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP2TA0NRNTS_LAND_MULP4,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP2TA0NRNTS_LAND_MULP3,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP2TA0NRNTS_LAND_MULP2,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP2TA0NRNTS_LAND_MULP1,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP2TA0NRNTS_LAND_MULP0,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP2STPNTS_PORT_NMULP0,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP2STPNTS_PORT_NMULP1,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityN1TA1NRNTS_PORT_MULP2,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityN1TA1NRNTS_PORT_MULP3,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityN1TA1NRNTS_PORT_MULP0,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityN1TA1NRNTS_PORT_MULP1,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityN1TA1NRNTS_PORT_MULP4,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityN1TA1NRNTS_PORT_MULP5,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP0NRNTS_UNSPC_NMULP2,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP0NRNTS_UNSPC_NMULP1,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP0NRNTS_UNSPC_NMULP4,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP0NRNTS_UNSPC_NMULP3,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP1STPTS_UNSPC_MULP1,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP0TA1NRNTS_LAND_MULP5,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP1STPTS_UNSPC_MULP0,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP0NRNTS_UNSPC_NMULP0,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP0TA1NRNTS_LAND_MULP3,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP0TA1NRNTS_LAND_MULP4,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP0TA1NRNTS_LAND_MULP1,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP0TA1NRNTS_LAND_MULP2,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP1TA0NRTS_UNSPC_MULP0,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP1TA0STPTS_PORT_NMULP1,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP0TA1NRNTS_LAND_MULP0,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP1TA0STPTS_PORT_NMULP0,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP0NRNTS_UNSPC_NMULP5,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP1TA0NRTS_UNSPC_MULP1,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityN1NRTS_LAND_MULP0,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityN1NRTS_LAND_MULP1,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP0TA0STPNTS_PORT_NMULP0,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP1NRTS_UNSPC_NMULP0,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP0TA0STPNTS_PORT_NMULP1,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP1NRTS_UNSPC_NMULP1,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP2TA0NRNTS_UNSPC_MULP4,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP2TA0NRNTS_UNSPC_MULP5,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP2TA0NRNTS_UNSPC_MULP0,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP2TA0NRNTS_UNSPC_MULP1,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP2TA0NRNTS_UNSPC_MULP2,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP2TA0NRNTS_UNSPC_MULP3,1,0,0
activity,cn.wps.moffice.pay.core.thirdparty.AlipayPaymentActivity,1,0,0
activity,cn.wps.moffice_eng.loader.a.Activity0_translucent_fullscreen,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP0TA0STPTS_LAND_MULP0,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP2TA1STNTS_LAND_NMULP2,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP2TA1STNTS_LAND_NMULP0,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP2TA1STNTS_LAND_NMULP1,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP2TA0NRNTS_UNSPC_NMULP4,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP2TA0NRNTS_UNSPC_NMULP5,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP2TA0NRNTS_UNSPC_NMULP2,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP2TA0NRNTS_UNSPC_NMULP3,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityN1SINTS_UNSPC_MULP1,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP2TA0NRNTS_UNSPC_NMULP0,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityN1SINTS_UNSPC_MULP0,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP2TA0NRNTS_UNSPC_NMULP1,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP0TA0STPTS_LAND_MULP1,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP1TA0STNTS_LAND_MULP2,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP1TA0STNTS_LAND_MULP0,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP1TA0STNTS_LAND_MULP1,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP0TA0STNTS_LAND_NMULP1,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP0TA0STNTS_LAND_NMULP2,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP0TA0STNTS_LAND_NMULP0,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP1TA1STPTS_UNSPC_MULP0,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityN1TA1STPTS_LAND_NMULP0,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP1TA1STPTS_UNSPC_MULP1,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityN1TA1STPTS_LAND_NMULP1,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityN1TA0NRNTS_LAND_MULP3,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityN1TA0NRNTS_LAND_MULP4,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityN1TA0NRNTS_LAND_MULP5,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityN1TA0NRNTS_LAND_MULP0,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityN1TA0NRNTS_LAND_MULP1,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityN1TA0NRNTS_LAND_MULP2,1,0,0
activity,cn.wps.moffice.main.scan.imageeditor.ImageLabelEditorActivity,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityN1TA0STPNTS_UNSPC_NMULP0,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityN1TA0STPNTS_UNSPC_NMULP1,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityN1NRNTS_PORT_MULP1,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityN1NRNTS_PORT_MULP0,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityN1NRNTS_PORT_MULP3,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP0STPTS_PORT_NMULP0,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityN1NRNTS_PORT_MULP2,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP0STPTS_PORT_NMULP1,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP2TA1STPNTS_UNSPC_MULP1,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP2TA1STPNTS_UNSPC_MULP0,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityN1SITS_PORT_MULP2,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityN1SITS_PORT_MULP1,1,0,0
activity,cn.wps.moffice_eng.loader.a.Activity1_translucent,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityN1SITS_PORT_MULP0,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityN1NRNTS_PORT_MULP5,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityN1NRNTS_PORT_MULP4,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP0TA0STPTS_UNSPC_NMULP1,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP1TA1STNTS_UNSPC_MULP1,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP1TA1STNTS_UNSPC_MULP2,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP0TA0STPTS_UNSPC_NMULP0,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP1TA1STNTS_UNSPC_MULP0,1,0,0
activity,com.alipay.sdk.app.PayResultActivity,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP1SINTS_UNSPC_NMULP0,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP1SINTS_UNSPC_NMULP1,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP0TA1STPTS_PORT_MULP0,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP0TA1STPTS_PORT_MULP1,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP1TA1STPTS_PORT_MULP1,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP1TA1STPTS_PORT_MULP0,1,0,0
activity,io.flutter.plugins.urllauncher.WebViewActivity,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP1TA0STPTS_LAND_MULP1,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP1TA0STPTS_LAND_MULP0,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityN1STPNTS_UNSPC_NMULP1,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityN1STPNTS_UNSPC_NMULP0,1,0,0
activity,com.tencent.tinker.loader.hotplug.ActivityStubs$SGTStub_02_T,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP0TA0NRTS_UNSPC_MULP1,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP0TA0NRTS_UNSPC_MULP0,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityN1STNTS_PORT_MULP0,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityN1STNTS_PORT_MULP2,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityN1STNTS_PORT_MULP1,1,0,0
activity,com.mob.tools.MobUIShell,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityN1STPTS_LAND_NMULP0,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityN1STPTS_LAND_NMULP1,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP0SITS_PORT_NMULP2,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP0SITS_PORT_NMULP1,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP1STTS_PORT_MULP0,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP1TA1STNTS_UNSPC_NMULP0,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP1TA1STNTS_UNSPC_NMULP1,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP1TA1STNTS_UNSPC_NMULP2,1,0,0
activity,cn.wps.moffice_eng.loader.a.Activity1_singleTask1,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP0SITS_PORT_NMULP0,1,0,0
activity,com.hpplay.sdk.source.permission.PermissionBridgeActivity,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP0TA1NRTS_PORT_MULP0,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP0TA1NRTS_PORT_MULP1,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP2TA1NRNTS_PORT_MULP5,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP2TA1NRNTS_PORT_MULP3,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP2TA1NRNTS_PORT_MULP4,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP2TA1NRNTS_PORT_MULP1,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP2TA1NRNTS_PORT_MULP2,1,0,0
activity,com.tencent.tinker.loader.hotplug.ActivityStubs$SIStub_00_T,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP2TA1NRNTS_PORT_MULP0,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP1STTS_PORT_MULP1,1,0,0
activity,cn.wps.moffice.video_compress.VideoCompressActivity,1,0,0
activity,cn.wps.moffice_eng.loader.a.ActivityP1SINTS_LAND_NMULP1,1,0,0
